Datetime,Open,High,Low,Close,Adj Close,Volume,changes
2024-05-21 19:35:00+00:00,69229.6796875,69459.7421875,69229.6796875,69453.5703125,69453.5703125,0,0.25350780714956667
2024-05-21 19:40:00+00:00,69368.1484375,69368.1484375,69268.078125,69268.078125,69268.078125,0,-0.26707365318354714
2024-05-21 20:05:00+00:00,69464.609375,69506.625,69464.609375,69506.625,69506.625,0,0.27219457623763876
2024-05-21 22:35:00+00:00,69898.5,70089.453125,69898.5,70089.453125,70089.453125,0,0.2607475672538051
2024-05-21 23:45:00+00:00,70307.453125,70307.453125,70142.34375,70142.34375,70142.34375,0,-0.22323088109796885
2024-05-22 00:35:00+00:00,70204.75,70204.75,70117.359375,70117.359375,70117.359375,0,-0.19162049822218918
2024-05-22 02:35:00+00:00,70197.8984375,70197.8984375,70060.40625,70060.40625,70060.40625,0,-0.19916248480350562
2024-05-22 04:35:00+00:00,69739.9296875,69739.9296875,69529.4765625,69529.4765625,69529.4765625,10371072,-0.3324389901380398
2024-05-22 04:55:00+00:00,69420.6796875,69603.1640625,69420.6796875,69603.1640625,69603.1640625,11010048,0.42033775579179977
2024-05-22 05:10:00+00:00,69648.625,69703.0390625,69648.625,69703.0390625,69703.0390625,0,0.2354783924420456
2024-05-22 12:40:00+00:00,69810.7578125,69810.7578125,69668.2734375,69692.8515625,69692.8515625,26017792,-0.2510193853742959
2024-05-22 12:50:00+00:00,69613.921875,69613.921875,69529.671875,69578.6484375,69578.6484375,164052992,-0.22671197395921494
2024-05-22 13:00:00+00:00,69749.4921875,69795.7421875,69749.4921875,69795.7421875,69795.7421875,0,0.24327397557544206
2024-05-22 13:35:00+00:00,69744.140625,69794.5390625,69651.8671875,69651.8671875,69651.8671875,0,-0.18857441037191114
2024-05-22 13:40:00+00:00,69509.8359375,69509.8359375,69480.765625,69500.078125,69500.078125,0,-0.21792533155126081
2024-05-22 14:15:00+00:00,69497.46875,69993.1171875,69497.46875,69993.1171875,69993.1171875,0,0.7550738429627168
2024-05-22 14:25:00+00:00,69874.34375,69874.34375,69535.5,69606.2109375,69606.2109375,21594112,-0.4154017767325824
2024-05-22 14:45:00+00:00,69816.3125,69968.171875,69815.171875,69968.171875,69968.171875,0,0.23153272470191055
2024-05-22 15:10:00+00:00,70067.015625,70067.015625,69966.1953125,69988.8359375,69988.8359375,0,-0.266218119620365
2024-05-22 15:40:00+00:00,70250.328125,70487.4453125,70250.328125,70487.4453125,70487.4453125,0,0.4494533135797951
2024-05-22 17:15:00+00:00,70174.34375,70417.96875,70174.34375,70417.96875,70417.96875,0,0.3926713962472572
2024-05-22 17:20:00+00:00,70325.8046875,70327.09375,70282.9453125,70282.9453125,70282.9453125,0,-0.1917457147611934
2024-05-22 17:35:00+00:00,70276.890625,70276.890625,69934.3046875,69934.3046875,69934.3046875,0,-0.47710246168104486
2024-05-22 17:40:00+00:00,69840.046875,69840.6015625,69736.7890625,69736.7890625,69736.7890625,12085248,-0.2824302406130963
2024-05-22 18:00:00+00:00,69869.671875,69869.671875,69631.1796875,69631.1796875,69631.1796875,0,-0.26010420282643887
2024-05-22 18:20:00+00:00,69567.265625,69567.265625,69317.0859375,69369.421875,69369.421875,113006592,-0.3175612481648993
2024-05-22 18:45:00+00:00,69531.75,69650.625,69531.75,69650.625,69650.625,172908544,0.24798650118640353
2024-05-22 20:30:00+00:00,69604.328125,69604.328125,69510.9765625,69510.9765625,69510.9765625,0,-0.25798118428979055
2024-05-22 21:10:00+00:00,69152.703125,69198.7578125,69068.234375,69068.234375,69068.234375,281378816,-0.3141197610624147
2024-05-22 21:20:00+00:00,69170.7265625,69246.40625,69170.7265625,69246.40625,69246.40625,73433088,0.19491771528810098
2024-05-22 21:35:00+00:00,69357.90625,69571.0078125,69357.90625,69567.9296875,69567.9296875,51169280,0.36308901231674184
2024-05-22 22:35:00+00:00,69219.7421875,69219.7421875,69098.0859375,69098.0859375,69098.0859375,0,-0.22424446098244788
2024-05-23 06:40:00+00:00,69403.125,69509.859375,69403.125,69509.859375,69509.859375,21985280,0.18834448731472886
2024-05-23 07:35:00+00:00,69585.78125,69721.7890625,69585.78125,69721.7890625,69721.7890625,463968256,0.25558217487613444
2024-05-23 10:50:00+00:00,69688.8359375,69688.8359375,69569.6171875,69569.6171875,69569.6171875,49553408,-0.24832310770409594
2024-05-23 11:05:00+00:00,69554.9296875,69694.828125,69554.9296875,69694.828125,69694.828125,6246400,0.24323283245453187
2024-05-23 11:20:00+00:00,69773.328125,69821.0,69773.328125,69821.0,69821.0,73156608,0.18823364289328737
2024-05-23 11:50:00+00:00,69924.1796875,70012.46875,69924.1796875,70012.46875,70012.46875,56399872,0.2520621845866655
2024-05-23 12:55:00+00:00,69651.3671875,69651.3671875,69236.203125,69271.0390625,69271.0390625,75077632,-0.6955361058758602
2024-05-23 13:15:00+00:00,69413.21875,69413.21875,69214.2265625,69214.2265625,69214.2265625,57532416,-0.302723669027527
2024-05-23 13:35:00+00:00,69142.96875,69142.96875,68778.28125,68778.28125,68778.28125,795142144,-0.5528906028930636
2024-05-23 13:45:00+00:00,68730.46875,68730.46875,68363.734375,68363.734375,68363.734375,239239168,-0.44640398935310577
2024-05-23 13:50:00+00:00,67920.375,68033.546875,67870.8984375,68033.546875,68033.546875,627118080,-0.4829863421281222
2024-05-23 14:05:00+00:00,67952.7734375,68007.2734375,67791.703125,67791.703125,67791.703125,130056192,-0.33730322351529507
2024-05-23 14:10:00+00:00,67800.4453125,68126.7890625,67800.4453125,68126.7890625,68126.7890625,334745600,0.4942875338035613
2024-05-23 14:20:00+00:00,68103.8671875,68103.8671875,67966.1484375,67966.1484375,67966.1484375,0,-0.2621028832348937
2024-05-23 14:40:00+00:00,67944.0546875,67944.0546875,67712.2421875,67712.2421875,67712.2421875,13762560,-0.24064021554144333
2024-05-23 14:55:00+00:00,67818.765625,67818.765625,67670.09375,67674.4765625,67674.4765625,0,-0.3076510533641996
2024-05-23 15:00:00+00:00,67870.828125,67888.203125,67854.5859375,67888.203125,67888.203125,0,0.31581561226057264
2024-05-23 16:10:00+00:00,68061.078125,68070.03125,67902.640625,67902.640625,67902.640625,6553600,-0.18923941007464862
2024-05-23 16:45:00+00:00,68067.4453125,68077.3203125,67885.6015625,67885.6015625,67885.6015625,0,-0.2627679416912998
2024-05-23 18:05:00+00:00,67495.796875,67495.796875,67225.0703125,67365.90625,67365.90625,56995840,-0.26755821123115586
2024-05-23 18:10:00+00:00,67319.3046875,67319.3046875,67065.515625,67065.515625,67065.515625,135667712,-0.44590897936594986
2024-05-23 18:50:00+00:00,67174.2578125,67269.3984375,67174.2578125,67260.3046875,67260.3046875,37363712,0.22402598347510683
2024-05-23 19:30:00+00:00,67383.875,67506.8203125,67383.5390625,67506.8203125,67506.8203125,71270400,0.23186717278644853
2024-05-23 19:45:00+00:00,67515.0625,67515.0625,67307.53125,67380.921875,67380.921875,15880192,-0.23463159577478132
2024-05-23 19:55:00+00:00,67248.9140625,67248.9140625,67128.03125,67128.03125,67128.03125,0,-0.2601337837520923
2024-05-23 20:00:00+00:00,67112.03125,67112.03125,66532.3125,66873.2578125,66873.2578125,207597568,-0.3795336057915488
2024-05-23 20:15:00+00:00,66730.9296875,67262.0703125,66730.9296875,67262.0703125,67262.0703125,155873280,0.6832673809436418
2024-05-23 20:25:00+00:00,67329.625,67498.703125,67324.6953125,67498.703125,67498.703125,145936384,0.3409917201993462
2024-05-23 20:55:00+00:00,67762.4375,67873.203125,67762.4375,67804.046875,67804.046875,173703168,0.20860536683982023
2024-05-23 21:05:00+00:00,67881.21875,68092.59375,67877.546875,68092.59375,68092.59375,730865664,0.4759199535930847
2024-05-23 21:15:00+00:00,67816.0234375,67816.0234375,67342.7109375,67537.2578125,67537.2578125,325103616,-0.9657500741774294
2024-05-23 21:20:00+00:00,67565.4453125,67565.4453125,67302.34375,67377.8046875,67377.8046875,493670400,-0.23609653421624577
2024-05-23 21:30:00+00:00,67396.6328125,67658.1875,67396.6328125,67658.1875,67658.1875,138219520,0.5235431932420376
2024-05-23 21:35:00+00:00,67699.5703125,67699.5703125,67507.09375,67507.09375,67507.09375,160849920,-0.2233192398185313
2024-05-23 21:40:00+00:00,67517.3359375,67684.4921875,67517.3359375,67684.4921875,67684.4921875,51359744,0.2627848832553292
2024-05-23 21:45:00+00:00,67819.859375,67860.109375,67819.859375,67840.0625,67840.0625,114044928,0.22984631703970582
2024-05-23 22:00:00+00:00,67924.25,67924.25,67741.5,67741.5,67741.5,28946432,-0.3430963074047333
2024-05-24 00:35:00+00:00,67789.0703125,67898.1953125,67789.0703125,67898.1953125,67898.1953125,0,0.2828376117252951
2024-05-24 02:50:00+00:00,67732.109375,67855.4765625,67732.109375,67855.4765625,67855.4765625,34566144,0.23911738344946087
2024-05-24 05:30:00+00:00,67392.7109375,67392.7109375,67341.109375,67351.2890625,67351.2890625,38780928,-0.2513454147598515
2024-05-24 05:35:00+00:00,67319.984375,67358.6796875,67181.6796875,67181.6796875,67181.6796875,87986176,-0.2518279566150694
2024-05-24 06:05:00+00:00,67233.40625,67428.125,67233.40625,67428.125,67428.125,146096128,0.25554081224552494
2024-05-24 06:25:00+00:00,67293.0625,67293.0625,67097.125,67097.125,67097.125,36667392,-0.510731453766522
2024-05-24 07:10:00+00:00,66956.75,67105.59375,66956.75,67105.59375,67105.59375,90877952,0.19595887744807694
2024-05-24 07:40:00+00:00,67090.125,67090.125,66947.046875,66947.046875,66947.046875,0,-0.33229461703655483
2024-05-24 07:55:00+00:00,67023.796875,67154.0625,67023.796875,67138.0625,67138.0625,58249216,0.19029187336414566
2024-05-24 08:15:00+00:00,67007.0390625,67007.0390625,66865.2265625,66865.2265625,66865.2265625,0,-0.2573759147420862
2024-05-24 08:25:00+00:00,66813.0703125,66823.5546875,66684.65625,66684.65625,66684.65625,54771712,-0.2172611626470755
2024-05-24 08:40:00+00:00,66954.75,67051.734375,66954.75,67046.75,67046.75,109797376,0.26572452694397786
2024-05-24 09:30:00+00:00,67094.8828125,67231.6953125,67094.8828125,67231.6953125,67231.6953125,0,0.2565696533659345
2024-05-24 13:05:00+00:00,67524.453125,67524.453125,67362.2734375,67362.2734375,67362.2734375,0,-0.2493196953882726
2024-05-24 13:50:00+00:00,67179.5234375,67179.5234375,66967.4921875,66967.4921875,66967.4921875,0,-0.3900108780520495
2024-05-24 14:05:00+00:00,67101.0234375,67101.0234375,66988.203125,67028.1328125,67028.1328125,0,-0.204659751853975
2024-05-24 14:20:00+00:00,67246.015625,67344.96875,67246.015625,67344.96875,67344.96875,0,0.19616939076367856
2024-05-24 14:25:00+00:00,67556.2265625,67842.53125,67556.2265625,67842.53125,67842.53125,100413440,0.7388265363178936
2024-05-24 14:40:00+00:00,67882.03125,67882.03125,67703.5078125,67703.5078125,67703.5078125,25808896,-0.32594588601291274
2024-05-24 15:00:00+00:00,67823.1328125,68093.578125,67823.1328125,68093.578125,68093.578125,0,0.38612359894145687
2024-05-24 16:05:00+00:00,68290.640625,68290.640625,68139.4453125,68139.4453125,68139.4453125,53747712,-0.35508113912496864
2024-05-24 16:20:00+00:00,68152.046875,68152.046875,67933.5078125,68047.0703125,68047.0703125,0,-0.20197869919896805
2024-05-24 17:00:00+00:00,68367.6796875,68610.484375,68367.6796875,68610.484375,68610.484375,0,0.39075400330523813
2024-05-24 17:05:00+00:00,68585.078125,68585.078125,68471.84375,68481.71875,68481.71875,111599616,-0.1876763094926015
2024-05-24 18:05:00+00:00,68997.4296875,69100.4375,68997.4296875,69089.0234375,69089.0234375,0,0.21781073018156683
2024-05-24 19:00:00+00:00,68951.0703125,68951.0703125,68830.1640625,68831.90625,68831.90625,0,-0.19270472540624528
2024-05-24 19:15:00+00:00,68832.625,68955.6015625,68832.625,68955.6015625,68955.6015625,0,0.18946320763220115
2024-05-24 20:15:00+00:00,69085.296875,69085.296875,68977.1796875,68977.1796875,68977.1796875,0,-0.19829039810793647
2024-05-25 10:45:00+00:00,69197.6796875,69382.4921875,69197.6796875,69364.453125,69364.453125,24637440,0.37835278497315716
2024-05-25 11:55:00+00:00,69241.8359375,69241.8359375,69123.03125,69123.03125,69123.03125,0,-0.19946012777043443
2024-05-25 13:35:00+00:00,69180.859375,69180.859375,68894.609375,68894.609375,68894.609375,0,-0.4495765852160716
2024-05-25 13:40:00+00:00,68989.7890625,69029.6015625,68989.7890625,69029.6015625,69029.6015625,0,0.19594013047554704
2024-05-26 02:20:00+00:00,69096.8671875,69096.8671875,68897.0546875,68897.0546875,68897.0546875,33996800,-0.329059719903102
2024-05-26 07:30:00+00:00,69139.09375,69338.546875,69139.09375,69338.546875,69338.546875,33887232,0.3126472138659686
2024-05-26 14:45:00+00:00,69120.203125,69234.3515625,69120.203125,69234.3515625,69234.3515625,19873792,0.18858568761137562
2024-05-26 15:45:00+00:00,69088.609375,69088.609375,68838.8671875,68838.8671875,68838.8671875,0,-0.38022585852400814
2024-05-26 21:30:00+00:00,68575.9453125,68575.9453125,68290.3359375,68290.3359375,68290.3359375,20035584,-0.41316203334279544
2024-05-27 00:35:00+00:00,68604.734375,68694.9375,68604.734375,68694.9375,68694.9375,26528768,0.21276952202249344
2024-05-27 01:40:00+00:00,69189.5625,69190.078125,69150.109375,69150.109375,69150.109375,163615744,0.4353074844905436
2024-05-27 02:15:00+00:00,69095.7578125,69223.28125,69095.7578125,69223.28125,69223.28125,42400768,0.22389411982146612
2024-05-27 05:25:00+00:00,68678.765625,68678.765625,68516.375,68516.375,68516.375,46456832,-0.2323752523029632
2024-05-27 05:30:00+00:00,68367.8203125,68382.25,68349.71875,68349.71875,68349.71875,102805504,-0.24323564987202007
2024-05-27 07:40:00+00:00,68562.5,68659.625,68562.5,68633.9609375,68633.9609375,11169792,0.19103836094993554
2024-05-27 11:35:00+00:00,68452.5703125,68452.5703125,68292.5703125,68292.5703125,68292.5703125,81920,-0.22977588177293118
2024-05-27 13:15:00+00:00,68803.6328125,68972.4140625,68803.6328125,68972.4140625,68972.4140625,90052608,0.3573591638634577
2024-05-27 13:20:00+00:00,68853.9375,68858.296875,68811.65625,68811.65625,68811.65625,219478016,-0.23307551966258444
2024-05-27 14:50:00+00:00,69098.421875,69361.3515625,69098.421875,69361.3515625,69361.3515625,0,0.4305335867667237
2024-05-27 15:00:00+00:00,69439.1640625,69644.6796875,69439.1640625,69644.6796875,69644.6796875,99053568,0.34298553992504477
2024-05-27 15:30:00+00:00,69720.59375,69939.828125,69720.59375,69939.828125,69939.828125,88977408,0.333885980700277
2024-05-27 15:35:00+00:00,70021.9296875,70264.84375,70021.9296875,70264.84375,70264.84375,314775552,0.4647074974492682
2024-05-27 16:00:00+00:00,70313.953125,70475.515625,70313.953125,70475.515625,70475.515625,20963328,0.267149621905749
2024-05-27 16:20:00+00:00,70534.4921875,70534.4921875,70330.046875,70330.046875,70330.046875,141344768,-0.2502982048979252
2024-05-27 16:35:00+00:00,70246.203125,70257.1484375,70232.1640625,70234.59375,70234.59375,114245632,-0.23455349386605207
2024-05-27 16:45:00+00:00,70269.3359375,70269.3359375,70168.375,70168.375,70168.375,31768576,-0.211486206399647
2024-05-27 17:20:00+00:00,70154.328125,70154.328125,70002.5625,70002.5625,70002.5625,29812736,-0.30716729625133166
2024-05-27 17:25:00+00:00,70043.578125,70141.5859375,70043.578125,70141.421875,70141.421875,73455616,0.19836327420157396
2024-05-27 18:45:00+00:00,69952.703125,69952.703125,69853.0234375,69853.0234375,69853.0234375,16988160,-0.21315167841741145
2024-05-27 19:10:00+00:00,69984.859375,69984.859375,69838.734375,69838.734375,69838.734375,8009728,-0.21840790050146053
2024-05-27 19:45:00+00:00,69754.484375,69754.484375,69489.2734375,69489.2734375,69489.2734375,69339136,-0.39727420867663454
2024-05-27 21:55:00+00:00,69685.4609375,69768.046875,69685.4609375,69768.046875,69768.046875,0,0.25788846702701207
2024-05-27 22:00:00+00:00,69731.265625,69731.265625,69586.2421875,69599.0703125,69599.0703125,9998336,-0.2421976392756764
2024-05-28 00:55:00+00:00,69180.890625,69279.3671875,69180.890625,69279.3671875,69279.3671875,91551744,0.1950398943697751
2024-05-28 01:45:00+00:00,69306.015625,69306.015625,68870.4921875,68900.5625,68900.5625,0,-0.6228710889984335
2024-05-28 01:50:00+00:00,68702.7734375,68709.8046875,68578.2734375,68676.7109375,68676.7109375,311402496,-0.324890761958585
2024-05-28 01:55:00+00:00,68638.6328125,68638.6328125,68548.7109375,68548.7109375,68548.7109375,196083712,-0.18638050403504414
2024-05-28 02:10:00+00:00,68424.3203125,68605.3984375,68424.3203125,68594.6796875,68594.6796875,187238400,0.2451291289330193
2024-05-28 02:20:00+00:00,68674.5234375,68788.328125,68674.5234375,68788.328125,68788.328125,17936384,0.19163490483968815
2024-05-28 03:05:00+00:00,68611.015625,68611.015625,68469.4296875,68469.4296875,68469.4296875,23017472,-0.2655954087124046
2024-05-28 03:25:00+00:00,68418.1953125,68418.1953125,68139.2265625,68177.7265625,68177.7265625,143245312,-0.3642227968922107
2024-05-28 03:35:00+00:00,68131.6484375,68131.6484375,67757.09375,67839.4765625,67839.4765625,170500096,-0.5592463281101079
2024-05-28 03:55:00+00:00,68016.6953125,68083.6875,68016.6953125,68034.9453125,68034.9453125,52084736,0.21215099544455995
2024-05-28 04:30:00+00:00,67558.1171875,67735.8046875,67557.4375,67557.4375,67557.4375,95481856,-0.25235231414465487
2024-05-28 05:10:00+00:00,67724.1875,67868.3125,67724.1875,67868.3125,67868.3125,104570880,0.23219053377054877
2024-05-28 08:10:00+00:00,67816.921875,67855.640625,67816.921875,67855.640625,67855.640625,121933824,0.22937704002414794
2024-05-28 08:45:00+00:00,68009.5859375,68177.0234375,68009.5859375,68177.0234375,68177.0234375,62578688,0.25934948934895896
2024-05-28 09:45:00+00:00,68326.6796875,68428.4765625,68271.4453125,68428.4765625,68428.4765625,122054656,0.30551408373202804
2024-05-28 10:05:00+00:00,68353.0078125,68462.9375,68353.0078125,68395.4765625,68395.4765625,92160000,0.214735534970667
2024-05-28 10:10:00+00:00,68392.671875,68645.234375,68392.671875,68645.234375,68645.234375,133466112,0.3651671500114029
2024-05-28 10:15:00+00:00,68647.84375,68801.8359375,68647.84375,68801.8359375,68801.8359375,161585152,0.22813173256064356
2024-05-28 10:20:00+00:00,68708.4296875,68708.4296875,68622.0703125,68668.8984375,68668.8984375,319434752,-0.19321795441732403
2024-05-28 11:35:00+00:00,68341.421875,68354.9921875,68245.3515625,68245.3515625,68245.3515625,46233600,-0.22343887761084869
2024-05-28 12:55:00+00:00,68347.8125,68347.8125,68208.953125,68208.953125,68208.953125,0,-0.21792463245504656
2024-05-28 13:20:00+00:00,68196.1640625,68348.0859375,68196.1640625,68337.53125,68337.53125,0,0.24190660312546353
2024-05-28 13:35:00+00:00,68155.296875,68155.296875,67910.53125,68040.5234375,68040.5234375,175108096,-0.3127107893349135
2024-05-28 13:45:00+00:00,67986.9609375,67986.9609375,67751.5390625,67785.6328125,67785.6328125,75669504,-0.34241583722636193
2024-05-28 14:00:00+00:00,67708.2265625,67708.2265625,67533.3359375,67533.3359375,67533.3359375,62547968,-0.2252019846307185
2024-05-28 14:05:00+00:00,67762.921875,67841.3828125,67762.921875,67841.3828125,67841.3828125,217661440,0.4561404685903492
2024-05-28 14:10:00+00:00,67829.78125,68017.6640625,67829.78125,68017.6640625,68017.6640625,113319936,0.2598432441850429
2024-05-28 14:35:00+00:00,68021.125,68021.125,67847.046875,67900.2578125,67900.2578125,31948800,-0.18726301426843506
2024-05-28 14:40:00+00:00,67813.125,67813.125,67735.8671875,67735.8671875,67735.8671875,0,-0.24210603949980092
2024-05-28 14:50:00+00:00,67874.40625,68031.265625,67874.40625,67990.9296875,67990.9296875,201803776,0.2542516975456488
2024-05-28 15:05:00+00:00,67797.1953125,67797.1953125,67775.421875,67775.421875,67775.421875,0,-0.1985386962940039
2024-05-28 15:10:00+00:00,67863.65625,68041.2109375,67863.65625,68041.2109375,68041.2109375,0,0.3921614283570296
2024-05-28 15:35:00+00:00,67954.640625,68186.9453125,67954.640625,68186.9453125,68186.9453125,0,0.42770722645826265
2024-05-28 15:50:00+00:00,68268.1484375,68353.4453125,68268.1484375,68353.4453125,68353.4453125,0,0.20725804003942638
2024-05-28 16:15:00+00:00,68179.4921875,68179.4921875,68084.5625,68084.5625,68084.5625,0,-0.30532468403070556
2024-05-28 16:30:00+00:00,67844.453125,67844.453125,67728.6953125,67728.6953125,67728.6953125,0,-0.46984011957479366
2024-05-28 17:10:00+00:00,67778.5625,67919.2890625,67778.5625,67908.90625,67908.90625,52867072,0.2257990163912149
2024-05-28 17:50:00+00:00,67910.9765625,67910.9765625,67833.359375,67833.359375,67833.359375,45271040,-0.19024694167982803
2024-05-28 17:55:00+00:00,67792.5078125,67792.5078125,67695.7578125,67695.7578125,67695.7578125,15902720,-0.20285234841356248
2024-05-28 18:35:00+00:00,67756.984375,67756.984375,67336.5859375,67358.4140625,67358.4140625,86118400,-0.6425368942732601
2024-05-28 18:45:00+00:00,67380.234375,67505.09375,67380.234375,67505.09375,67505.09375,182984704,0.23114062551112813
2024-05-28 18:55:00+00:00,67655.25,67756.28125,67655.25,67756.28125,67756.28125,135569408,0.2900648957181673
2024-05-28 19:05:00+00:00,67893.3984375,68065.96875,67893.3984375,68065.96875,68065.96875,93913088,0.3327556509441054
2024-05-28 19:50:00+00:00,68268.2890625,68476.1640625,68268.2890625,68476.1640625,68476.1640625,0,0.2971054418791308
2024-05-28 20:45:00+00:00,68229.9140625,68229.9140625,68107.8046875,68115.2578125,68115.2578125,0,-0.21693331935560556
2024-05-29 02:25:00+00:00,68572.2890625,68742.7265625,68569.78125,68742.7265625,68742.7265625,0,0.2650353642569714
2024-05-29 07:05:00+00:00,68431.4765625,68431.4765625,68200.0078125,68200.0078125,68200.0078125,13162496,-0.34537101356130195
2024-05-29 07:25:00+00:00,68298.015625,68298.015625,68109.6328125,68109.6328125,68109.6328125,24606720,-0.26958454625978234
2024-05-29 07:55:00+00:00,68064.125,68064.125,67928.0859375,67928.0859375,67928.0859375,49868800,-0.20166740029831098
2024-05-29 08:00:00+00:00,67925.4375,67925.4375,67784.3203125,67784.3203125,67784.3203125,0,-0.21164386279377556
2024-05-29 08:05:00+00:00,67800.7421875,67800.7421875,67604.5703125,67604.5703125,67604.5703125,67366912,-0.26517932048490955
2024-05-29 09:05:00+00:00,67899.640625,67933.9296875,67899.640625,67933.8671875,67933.8671875,149538816,0.2240408331073196
2024-05-29 09:20:00+00:00,67837.828125,67837.828125,67696.453125,67696.453125,67696.453125,9984000,-0.22979575143832198
2024-05-29 12:50:00+00:00,67892.6015625,67929.734375,67892.6015625,67929.5390625,67929.5390625,139491328,0.27614923983707573
2024-05-29 13:10:00+00:00,67904.6328125,68081.046875,67899.2265625,68081.046875,68081.046875,0,0.25529835255424516
2024-05-29 13:20:00+00:00,67815.84375,67831.046875,67706.7890625,67802.96875,67802.96875,246654976,-0.3040922881956787
2024-05-29 14:20:00+00:00,67867.8515625,67867.8515625,67722.9609375,67722.9609375,67722.9609375,0,-0.20974450885536955
2024-05-29 14:30:00+00:00,67601.140625,67721.90625,67539.3046875,67585.375,67585.375,46571520,-0.29094631721758857
2024-05-29 15:20:00+00:00,67637.65625,67753.90625,67637.65625,67753.90625,67753.90625,153341952,0.4088018894105705
2024-05-29 15:30:00+00:00,67613.9375,67628.8515625,67517.890625,67517.890625,67517.890625,52514816,-0.3399766506776203
2024-05-29 15:35:00+00:00,67377.75,67463.3359375,67377.75,67377.7890625,67377.7890625,90378240,-0.20750287250254074
2024-05-29 16:00:00+00:00,67336.5234375,67336.5234375,67124.546875,67124.546875,67124.546875,0,-0.2764353088335003
2024-05-29 17:00:00+00:00,67513.25,67516.2578125,67395.2109375,67395.2109375,67395.2109375,0,-0.21501010679367827
2024-05-29 17:25:00+00:00,67406.90625,67516.625,67406.90625,67516.625,67516.625,92160,0.20221021328539202
2024-05-29 17:45:00+00:00,67473.5625,67473.5625,67293.2265625,67293.2265625,67293.2265625,0,-0.2730887147567751
2024-05-29 17:50:00+00:00,67313.90625,67442.5078125,67313.90625,67442.5078125,67442.5078125,0,0.22183696283510912
2024-05-29 17:55:00+00:00,67506.625,67568.7890625,67489.0546875,67568.7890625,67568.7890625,4247552,0.18724281480024807
2024-05-29 21:45:00+00:00,67525.8203125,67699.984375,67522.0078125,67699.984375,67699.984375,0,0.24061872129559347
2024-05-30 01:10:00+00:00,67470.3671875,67641.53125,67470.3671875,67641.53125,67641.53125,34844672,0.26160540326152226
2024-05-30 04:30:00+00:00,68153.84375,68330.46875,68153.84375,68330.46875,68330.46875,59310080,0.2919673545134005
2024-05-30 06:05:00+00:00,68048.59375,68048.59375,67906.484375,67911.140625,67911.140625,31352832,-0.23510546347911276
2024-05-30 06:20:00+00:00,67934.3828125,67934.3828125,67774.3515625,67774.3515625,67774.3515625,30595072,-0.28052119191389613
2024-05-30 06:40:00+00:00,67821.546875,67901.59375,67821.546875,67901.59375,67901.59375,87068672,0.1916244340923523
2024-05-30 06:50:00+00:00,67942.421875,67942.421875,67818.953125,67818.953125,67818.953125,12011520,-0.2286821451504717
2024-05-30 07:50:00+00:00,67883.5859375,67883.5859375,67568.3203125,67596.65625,67596.65625,29005824,-0.47746219697943904
